x__,X__,Y__,x___1,x____,x_____1,x_____,amplitude_1,phase_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1700,1756.337787,324.8708474,0.255653616,2.147028939,-0.139297672616622+0.21437100931932i,0.000145762,2.066692849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1800,788.9181678,343.4005356,0.240495313,5.104325947,0.0918642116035212-0.222258772520646i,3.76E-05,-1.604099793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1500,3204.925843,266.9887885,0.287150405,3.114438214,-0.287044544411529+0.0077964502093316i,9.53E-05,-2.986549189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1100,1983.738039,303.2705252,0.183565776,3.793577371,-0.145912967431668-0.111381327570282i,2.50E-05,-0.767882201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1800,1218.263555,33.70331337,0.273643526,4.060178291,-0.166086520233556-0.217476543432272i,0.000244297,-3.055203401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1300,3581.620975,3.38929289,0.25504721,0.869636034,0.164532152212442+0.19488009164243i,0.000154695,2.545463782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1700,167.6088249,275.1541401,0.133409002,0.40095946,0.12282792598047+0.0520697850215886i,1.12E-05,0.173210227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1200,4119.189092,156.2167969,0.110112102,1.615999041,-0.00497567105978798+0.109999625825956i,1.11E-05,-1.571326583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1800,2653.744823,24.4555106,0.248452632,3.301182739,-0.245295422168207-0.0394824809491342i,4.95E-05,1.497827302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1100,2211.804042,276.3205228,0.167660645,1.839703043,-0.0445436781779627+0.161635245293401i,1.78E-05,-1.18265727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1800,2834.283742,209.4463724,0.284070689,4.38090928,-0.0924486842532854-0.268606397660298i,9.18E-05,-2.981503144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1600,418.3784929,65.96193731,0.179701381,4.359366552,-0.0621291331640762-0.168619563402514i,7.12E-06,-1.553433264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1800,255.9145868,282.5936976,0.1658148,5.82076389,0.148400082065739-0.073972721493243i,1.49E-05,-2.431584461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1700,1386.75058,109.7973757,0.223351046,2.956046266,-0.219517358490753+0.0412045983299182i,0.000131311,1.823813903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2000,1288.10314,56.56876377,0.196215717,4.616135501,-0.0188572960254483-0.195307475901412i,0.000126451,-1.196603085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1600,3588.962011,15.72596442,1,2.482016646,-0.790252117263746+0.612781846304349i,0.001730611,-0.371903047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1900,3167.667654,41.65182557,0.221090006,5.259060389,0.114932895301464-0.188868262119626i,8.20E-05,2.807207723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1500,2960.960085,126.4396783,0.267580334,1.653838352,-0.0221948831664343+0.266658250159514i,9.64E-05,0.497122518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2000,1839.093502,294.7536215,0.103862748,1.042323424,0.0523691722434263+0.0896935905371115i,1.48E-05,2.344573799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1200,3331.264236,344.5661706,1,4.603897997,-0.108278280085456-0.994120623496835i,0.00072784,-3.08713636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1100,707.7694468,196.4408524,0.210197902,6.259764931,0.210140256615078-0.00492246390660948i,2.38E-05,0.60308878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1400,3621.859792,266.3381817,0.253030869,3.019796483,-0.251156419266766+0.0307420531011424i,0.000141352,0.299380043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1200,1079.083015,90.06024627,0.128894173,2.458710734,-0.0999906037080803+0.0813362591782332i,1.49E-05,2.85391085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2000,1099.017718,209.3195787,0.231012757,3.384876376,-0.22420993763888-0.0556488810252086i,4.92E-05,-2.38121165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1800,3235.412549,235.4717819,0.261304986,0.258588441,0.252617091773515+0.0668199127868517i,4.97E-05,-1.54718886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1200,1828.560141,4.004371725,0.170194242,6.275813849,0.170189618085509-0.00125456836242495i,5.29E-05,-1.513208248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1900,4862.848307,310.1166609,0.18129615,0.361275921,0.169592864964934+0.0640824015465658i,5.93E-05,1.04392368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1700,131.7111026,356.6416628,0.201511727,3.952705175,-0.138779558885816-0.146106845005258i,9.78E-06,-1.768771296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1900,3989.64524,20.27621712,0.286691626,0.876475976,0.183443445637836+0.220319292856069i,0.000186601,-1.096542298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1100,1718.130928,277.6380537,1,5.750578089,0.86148610394023-0.507781146477381i,0.00100463,-0.115764488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1600,4084.403666,264.8675808,0.147997554,2.83921607,-0.141283121088695+0.0440721629313895i,4.13E-05,1.609251557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1800,649.8346437,10.87586345,0.193973168,5.767422549,0.168740514444166-0.0956672810545494i,9.15E-06,0.507690944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1200,208.2242356,206.9649539,0.246020811,3.368410661,-0.23971945220606-0.0553247111606971i,3.05E-05,-1.253972473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1100,3629.318796,338.9375744,0.286524429,2.662765152,-0.254300673198634+0.132012938083426i,0.000258327,-0.500070607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1900,302.1841292,13.99057526,0.174564591,2.580223041,-0.147773604096822+0.0929287809764833i,1.09E-05,0.55824967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1600,4050.122621,339.7594679,0.15061793,2.633747083,-0.1316090776331+0.0732448742307685i,3.02E-05,1.280124213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1800,2697.221875,189.3595653,0.199935881,0.840557985,0.133366674182093+0.148955318104428i,3.02E-05,-1.175628051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1400,4877.239857,19.96720562,0.284362771,2.36914346,-0.203661625325143+0.198454346691609i,9.54E-05,2.911805943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1100,4028.945569,26.31268091,1,2.593732283,-0.853640926624178+0.52086194753717i,0.002679843,1.306448671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1300,653.4977588,129.1420289,0.20204039,2.185820377,-0.116572893449083+0.165018422049466i,1.41E-05,-1.246455756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1900,321.6815538,23.0837272,0.184998997,3.67903943,-0.158917577199034-0.0947091998774082i,3.25E-05,0.883924832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2000,1110.813803,49.48483445,0.154187141,2.077876035,-0.0748773617875081+0.134785218799713i,3.24E-05,-2.256685458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1100,3343.664796,27.91871124,0.203315103,6.074679238,0.19891155156602-0.0420859328944678i,1.94E-05,1.194902014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1100,3664.64475,17.10767416,0.209990518,5.963774655,0.199369332507756-0.0659385085387908i,8.36E-05,-2.02474411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1400,2621.166775,11.7693993,0.201197691,2.644654126,-0.176862064484422+0.095918303352786i,7.97E-05,-1.256663394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1000,2308.160979,123.4644341,0.258133454,3.011006677,-0.255935644357759+0.0336128872021846i,9.50E-05,0.197087384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1700,3281.727463,272.7667999,0.101005797,5.12237048,0.0402601390768567-0.0926352645104173i,1.19E-05,1.464667451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1900,1385.873736,158.3158033,0.227509951,2.318312398,-0.154665632214248+0.166851191810168i,0.000161802,-3.021434351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1700,4959.244096,145.3838603,0.190364302,2.54023951,-0.156968847730018+0.107700269973552i,4.62E-05,-2.014703929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1700,2649.30535,302.1743054,0.173661725,0.815425978,0.119055243226007+0.126428809253275i,2.03E-05,1.140334014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,3558.272814,185.5157416,0.124225715,4.529290583,-0.0226186514156121-0.122149191027677i,1.62E-05,1.970458839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1100,4291.486246,104.4730169,0.299887012,5.014961558,0.0893594033269837-0.286264068983223i,0.000145537,2.858713206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1700,2267.249407,80.41611297,0.283213806,2.577559237,-0.239345610055388+0.151405874201817i,0.00010428,-0.222371138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1300,846.0973316,159.2909645,1,4.600102948,-0.112050228132244-0.993702544213062i,0.000656748,-2.363715584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1900,1167.668629,325.8184074,0.237854356,0.346837319,0.223690720950989+0.0808526802854746i,9.60E-05,2.371407239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1000,70.67761073,64.96097302,0.192608246,0.065884389,0.192190364379463+0.0126806980351129i,2.74E-05,3.108639352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1900,2641.57716,62.88765773,0.208594481,2.239555852,-0.129331331415501+0.163661431822525i,3.43E-05,-0.506064736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1200,2328.385091,138.161091,0.194531202,5.232755887,0.0967206244816689-0.168782432371796i,5.44E-05,-2.687840068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1900,2391.59603,346.6287787,0.292693303,1.621150991,-0.0147322453021541+0.292322305510133i,0.000141153,2.796239136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1600,1630.236904,348.1190858,0.299702326,2.431672673,-0.227298449463252+0.195337909525492i,8.83E-05,0.197667179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1900,2372.385872,3.623086995,0.222850097,0.017875942,0.222814492103066+0.00398344330235847i,0.000162481,1.761833057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1300,1495.626076,31.44744333,0.265387244,2.826806974,-0.252346846655802+0.0821672582931582i,0.000113555,0.733377839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1200,1525.915809,310.4561073,1,0.104836557,0.994509679486057+0.104644624365229i,0.002581415,2.88196908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1900,291.4561841,340.945687,0.209145528,1.468689252,0.0213181496772748+0.208056214837575i,3.82E-05,-0.689384182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1400,2870.968638,313.4293326,0.226486461,4.929036896,0.0486848756501843-0.221191998061233i,5.49E-05,-0.644282869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1700,3019.422683,105.866583,0.101572422,2.475682262,-0.0798719505823721+0.0627489311735565i,1.04E-05,-2.626147792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1600,4341.920482,141.9731064,0.268300372,3.716515236,-0.225166902610859-0.145893645353864i,3.94E-05,2.323935562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1100,1635.286735,318.4494771,0.295833739,2.930125447,-0.289243749334928+0.0620939186231436i,0.000157782,3.041728241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1400,716.7578752,293.7086248,1,0.065970061,0.997824764600348+0.06592222045912i,0.000604621,1.426097845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2000,1978.542113,224.7899375,0.233168,0.536648781,0.200390838719165+0.11920917823103i,9.46E-05,-1.270653602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1200,2468.365518,337.1070229,0.222081317,2.914772516,-0.21639301724546+0.0499417024295869i,3.17E-05,2.50699348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1500,3019.28446,237.8636272,0.198555998,3.762964001,-0.161442087921673-0.115589518210662i,6.52E-05,-0.440032051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1600,3196.47819,203.0933922,0.197987003,5.203452978,0.0933636265137231-0.174591198323664i,3.03E-05,2.156038662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1200,2662.209214,229.9332062,0.147912335,1.091123694,0.0682598829265119+0.13121984365327i,2.68E-05,2.550104448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1300,246.090565,172.2975358,0.147961663,0.114984422,0.146984608453111+0.0169758211161738i,6.83E-06,2.730536159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1400,1805.308598,57.97259883,0.162513615,0.756396587,0.118198389332608+0.111533921614002i,2.63E-05,1.779901423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1000,2064.631696,339.7188879,0.148732183,1.386963571,0.0271881064787227+0.14622608918356i,3.28E-05,-2.62400017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1700,3412.850156,304.6000471,0.251123846,2.198156068,-0.147412034560005+0.203304889766036i,6.35E-05,-1.652445307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1100,1761.245853,102.7168811,1,5.187476338,0.457416131677949-0.889252766361051i,0.001244649,-1.293163159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1800,1722.255364,322.0572443,0.126371468,4.460103475,-0.0315445635585078-0.122371109853937i,1.37E-05,-3.090685829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1800,674.3515094,63.71717015,0.140437354,0.655330022,0.111345313628269+0.0855854633242211i,1.61E-05,2.281851475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1900,1573.683634,170.9520961,0.21766408,6.151468798,0.215778654855734-0.0285871244228197i,0.000109261,1.597714342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1900,927.3035466,226.0139905,0.280150458,0.874358902,0.179713380153191+0.214912493834807i,2.78E-05,1.603912159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1200,1378.778468,72.82775085,0.250828738,3.853954332,-0.189832290931806-0.163947421700044i,0.000175212,-2.294793943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1300,244.96538,97.39343528,0.12526581,1.934249855,-0.0445325306731893+0.117082777894112i,7.16E-06,2.500529781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1500,1900.744969,99.23796702,0.102261639,3.289930165,-0.101138616648964-0.0151136674992645i,2.07E-05,-1.968514731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1200,603.1806565,117.0769489,0.174183459,5.292874358,0.0955274121051229-0.145651607750719i,1.39E-05,2.143892639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1500,3955.575458,85.48481995,0.164630573,5.076555782,0.0586366128243676-0.15383423928266i,8.77E-05,-0.668016657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1300,199.2200772,276.5902778,0.232150803,1.172032156,0.0901394607236273+0.213936609573958i,2.93E-05,1.565374325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1700,1925.848664,331.6818243,0.270295311,3.817940835,-0.210793519605706-0.169191156381969i,2.84E-05,2.732149585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1800,3262.287269,227.818771,0.22133739,3.906328978,-0.159709299772992-0.153242225487916i,6.05E-05,-0.972845222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1700,3459.436442,38.58755037,0.130208196,3.227963942,-0.129722820904829-0.0112322720522041i,4.29E-05,1.571073941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1800,3094.967169,220.0651561,0.201610141,6.244331544,0.201457983397471-0.00783134195657649i,4.58E-05,2.589895292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1400,2980.59263,326.9528739,1,3.668584803,-0.864323734153938-0.502935863284965i,0.000919285,-3.043992344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1500,408.7707263,137.8886543,0.171218329,3.603254958,-0.153294044245409-0.0762669796023436i,2.92E-05,0.857907325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1500,3654.491179,100.5816063,0.203677506,4.832655695,0.0244366161347127-0.202206276829674i,6.78E-05,-1.824864242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1900,1359.629363,12.05186991,0.119370625,5.602658759,0.0927798058311832-0.075108279529433i,3.87E-05,0.519322318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1300,2680.759513,70.68625295,0.145633937,0.315477337,0.138446666480858+0.0451858832580174i,1.79E-05,-1.120287146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1900,1018.943557,79.95823577,0.234073523,0.360214437,0.21905097960013+0.0825050452691168i,2.54E-05,0.948998754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1500,172.5365684,313.7955278,0.197319189,0.035324128,0.197196094736446+0.00696867887034859i,2.88E-05,1.899751678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1500,4489.613574,342.2850747,0.263165935,4.6363306,-0.0199966819681924-0.262405110626424i,6.29E-05,-2.195185419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1600,1321.006071,338.3500265,0.202078539,5.026653323,0.0624658968656975-0.192181548294675i,7.30E-05,-2.039425742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1200,4391.842879,319.8907995,0.219077258,4.079215228,-0.129629386463811-0.176609929934618i,5.76E-05,-0.314099193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1200,3213.222548,140.1362157,0.249625196,4.770753796,0.0145610582925597-0.249200148615635i,9.49E-05,-0.766353603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1500,2899.606315,157.2800647,0.176990246,4.678741904,-0.00595408077886899-0.176890068023901i,4.93E-05,2.023645673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1600,1788.659224,291.1970462,1,2.019663559,-0.433945257977921+0.900939239393243i,0.000527995,-2.222433061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1200,3506.376808,240.3449102,0.157210211,3.948477393,-0.108750388003525-0.113527105297785i,2.43E-05,-2.924712904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1700,2047.31052,141.5216279,0.210191106,4.529951766,-0.038134316111414-0.206702866631744i,7.44E-05,0.099424426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1100,1874.040444,257.4119695,0.113904965,3.685065469,-0.0974933116846296-0.0589015730594933i,2.25E-05,-0.793117489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1600,2438.595898,100.4833257,0.161718571,6.20756167,0.161256362685726-0.0122180930358478i,1.45E-05,-1.123785095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1500,1349.018045,39.37241461,0.254145211,5.40639281,0.162556362372992-0.195359200795015i,0.000200909,2.763236243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1800,1341.658325,208.4701762,0.257142141,1.10740231,0.114939132676235+0.230024077600707i,0.000115563,0.151340983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1000,1533.327845,311.9329002,0.114725925,1.060791835,0.0560070359513487+0.100126169226049i,2.19E-05,1.410997743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1500,4056.926654,339.9257622,1,5.726624205,0.849076792569743-0.528269439130712i,0.002406498,-1.513661122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1800,2290.988832,306.7628006,0.193591644,4.760177684,0.0092479728218298-0.193370627502874i,3.08E-05,0.482285507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1400,1599.965644,120.3788388,0.22838402,6.185201257,0.227288553500803-0.0223422003900328i,0.000114119,-1.740183525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1700,1726.844582,324.9456042,0.264043114,1.426242077,0.0380357651136212+0.261289201597511i,4.00E-05,-0.298579308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
